trial,timepoints,h0m0,h0m1,h0m2,h1m0,h1m1,h1m2,h2m0,h2m1,h2m2,ca
1000.0,0.003734,4842.0,4283.0,952.0,4424.0,3876.0,832.0,1024.0,858.0,188.0,54.0
1000.0,0.003735,4841.0,4284.0,952.0,4425.0,3875.0,832.0,1024.0,858.0,188.0,54.0
1000.0,0.0037359999999999997,4840.0,4286.0,951.0,4425.0,3874.0,833.0,1024.0,858.0,188.0,53.0
1000.0,0.003737,4840.0,4286.0,951.0,4425.0,3874.0,833.0,1024.0,858.0,188.0,53.0
1000.0,0.003738,4840.0,4286.0,951.0,4425.0,3874.0,833.0,1024.0,858.0,188.0,53.0
1000.0,0.0037389999999999997,4841.0,4285.0,951.0,4425.0,3874.0,833.0,1024.0,858.0,188.0,54.0
1000.0,0.00374,4841.0,4285.0,951.0,4424.0,3875.0,833.0,1024.0,858.0,188.0,53.0
1000.0,0.003741,4841.0,4285.0,951.0,4424.0,3875.0,833.0,1024.0,858.0,188.0,53.0
1000.0,0.0037419999999999997,4841.0,4284.0,952.0,4424.0,3874.0,834.0,1024.0,858.0,188.0,51.0
1000.0,0.003743,4841.0,4284.0,952.0,4424.0,3874.0,834.0,1024.0,858.0,188.0,51.0
1000.0,0.003744,4842.0,4283.0,952.0,4424.0,3874.0,834.0,1024.0,858.0,188.0,52.0
1000.0,0.0037449999999999996,4843.0,4282.0,952.0,4422.0,3876.0,834.0,1024.0,858.0,188.0,51.0
1000.0,0.0037459999999999998,4843.0,4282.0,952.0,4423.0,3875.0,834.0,1024.0,858.0,188.0,52.0
1000.0,0.003747,4843.0,4282.0,952.0,4423.0,3875.0,834.0,1024.0,858.0,188.0,52.0
1000.0,0.003748,4843.0,4282.0,952.0,4423.0,3875.0,834.0,1024.0,858.0,188.0,52.0
1000.0,0.0037489999999999997,4842.0,4283.0,952.0,4423.0,3875.0,834.0,1024.0,858.0,188.0,51.0
1000.0,0.00375,4842.0,4283.0,952.0,4423.0,3875.0,834.0,1024.0,858.0,188.0,51.0
1000.0,0.003751,4842.0,4283.0,952.0,4423.0,3875.0,834.0,1024.0,858.0,188.0,51.0
1000.0,0.0037519999999999997,4843.0,4282.0,952.0,4423.0,3875.0,834.0,1024.0,858.0,188.0,52.0
1000.0,0.003753,4844.0,4282.0,952.0,4422.0,3875.0,834.0,1024.0,858.0,188.0,53.0
1000.0,0.003754,4844.0,4282.0,952.0,4422.0,3875.0,834.0,1024.0,858.0,188.0,53.0
1000.0,0.0037549999999999997,4844.0,4283.0,951.0,4422.0,3875.0,834.0,1024.0,858.0,188.0,54.0
1000.0,0.003756,4844.0,4283.0,951.0,4422.0,3875.0,834.0,1025.0,857.0,188.0,55.0
1000.0,0.003757,4844.0,4283.0,951.0,4422.0,3875.0,834.0,1025.0,857.0,188.0,55.0
1000.0,0.0037579999999999996,4845.0,4283.0,951.0,4423.0,3873.0,834.0,1025.0,857.0,188.0,58.0
1000.0,0.0037589999999999998,4845.0,4283.0,951.0,4421.0,3874.0,834.0,1026.0,857.0,188.0,56.0
1000.0,0.00376,4845.0,4284.0,950.0,4421.0,3874.0,834.0,1026.0,857.0,188.0,57.0
1000.0,0.003761,4845.0,4284.0,950.0,4421.0,3874.0,834.0,1026.0,857.0,188.0,57.0
1000.0,0.0037619999999999997,4845.0,4284.0,950.0,4421.0,3874.0,834.0,1026.0,857.0,188.0,57.0
1000.0,0.003763,4843.0,4285.0,950.0,4423.0,3873.0,834.0,1026.0,857.0,188.0,56.0
1000.0,0.003764,4843.0,4285.0,950.0,4423.0,3873.0,834.0,1026.0,857.0,188.0,56.0
1000.0,0.0037649999999999997,4844.0,4284.0,950.0,4423.0,3873.0,834.0,1026.0,857.0,188.0,57.0
1000.0,0.003766,4844.0,4284.0,950.0,4423.0,3874.0,833.0,1026.0,857.0,188.0,58.0
1000.0,0.003767,4845.0,4283.0,950.0,4422.0,3875.0,833.0,1025.0,858.0,188.0,57.0
1000.0,0.0037679999999999996,4844.0,4284.0,950.0,4422.0,3874.0,833.0,1025.0,859.0,188.0,55.0
1000.0,0.0037689999999999998,4844.0,4284.0,950.0,4422.0,3874.0,833.0,1025.0,859.0,188.0,55.0
1000.0,0.00377,4844.0,4284.0,950.0,4422.0,3874.0,833.0,1025.0,859.0,188.0,55.0
1000.0,0.0037709999999999996,4844.0,4284.0,950.0,4422.0,3875.0,832.0,1025.0,859.0,188.0,56.0
1000.0,0.0037719999999999997,4844.0,4284.0,950.0,4422.0,3875.0,832.0,1025.0,859.0,188.0,56.0
1000.0,0.003773,4844.0,4284.0,950.0,4422.0,3875.0,832.0,1025.0,859.0,188.0,56.0
1000.0,0.003774,4844.0,4284.0,950.0,4423.0,3874.0,832.0,1025.0,859.0,188.0,57.0
1000.0,0.0037749999999999997,4844.0,4284.0,950.0,4423.0,3874.0,832.0,1025.0,859.0,188.0,57.0
1000.0,0.003776,4845.0,4283.0,950.0,4423.0,3874.0,832.0,1025.0,859.0,188.0,58.0
1000.0,0.003777,4844.0,4284.0,950.0,4423.0,3874.0,832.0,1025.0,859.0,188.0,57.0
1000.0,0.0037779999999999997,4844.0,4284.0,950.0,4423.0,3874.0,832.0,1025.0,859.0,188.0,57.0
1000.0,0.003779,4844.0,4284.0,950.0,4422.0,3875.0,832.0,1025.0,859.0,188.0,56.0
1000.0,0.00378,4844.0,4284.0,950.0,4422.0,3875.0,832.0,1025.0,859.0,188.0,56.0
1000.0,0.0037809999999999996,4844.0,4284.0,950.0,4422.0,3875.0,832.0,1025.0,859.0,188.0,56.0
1000.0,0.0037819999999999998,4844.0,4284.0,950.0,4422.0,3875.0,832.0,1025.0,859.0,188.0,56.0
1000.0,0.003783,4844.0,4284.0,950.0,4422.0,3875.0,832.0,1025.0,859.0,188.0,56.0
1000.0,0.003784,4845.0,4282.0,950.0,4423.0,3875.0,832.0,1025.0,859.0,188.0,57.0
1000.0,0.0037849999999999997,4846.0,4281.0,950.0,4423.0,3875.0,832.0,1025.0,859.0,188.0,58.0
1000.0,0.003786,4846.0,4281.0,950.0,4422.0,3876.0,832.0,1025.0,859.0,188.0,57.0
1000.0,0.003787,4847.0,4280.0,950.0,4422.0,3876.0,832.0,1025.0,859.0,188.0,58.0
1000.0,0.0037879999999999997,4847.0,4280.0,950.0,4422.0,3876.0,832.0,1025.0,859.0,188.0,58.0
1000.0,0.003789,4848.0,4279.0,950.0,4422.0,3877.0,831.0,1024.0,860.0,188.0,59.0
1000.0,0.00379,4848.0,4279.0,950.0,4422.0,3877.0,831.0,1024.0,860.0,188.0,59.0
1000.0,0.0037909999999999997,4848.0,4279.0,950.0,4422.0,3877.0,831.0,1024.0,860.0,188.0,59.0
1000.0,0.003792,4848.0,4279.0,950.0,4422.0,3876.0,832.0,1024.0,860.0,188.0,58.0
1000.0,0.003793,4848.0,4280.0,949.0,4422.0,3876.0,832.0,1024.0,860.0,188.0,59.0
1000.0,0.0037939999999999996,4848.0,4281.0,948.0,4422.0,3876.0,832.0,1024.0,860.0,188.0,60.0
1000.0,0.0037949999999999998,4848.0,4281.0,948.0,4423.0,3875.0,832.0,1024.0,860.0,188.0,61.0
1000.0,0.003796,4848.0,4281.0,948.0,4423.0,3874.0,833.0,1024.0,860.0,188.0,60.0
1000.0,0.003797,4847.0,4282.0,948.0,4422.0,3875.0,833.0,1024.0,860.0,188.0,58.0
1000.0,0.0037979999999999997,4847.0,4282.0,948.0,4422.0,3875.0,833.0,1024.0,860.0,188.0,58.0
1000.0,0.003799,4847.0,4282.0,948.0,4422.0,3875.0,833.0,1024.0,860.0,188.0,58.0
1000.0,0.0038,4847.0,4282.0,948.0,4423.0,3874.0,833.0,1024.0,860.0,188.0,59.0
1000.0,0.0038009999999999997,4847.0,4283.0,947.0,4422.0,3875.0,833.0,1024.0,860.0,188.0,59.0
1000.0,0.003802,4847.0,4283.0,947.0,4422.0,3875.0,833.0,1024.0,860.0,188.0,59.0
1000.0,0.003803,4847.0,4283.0,947.0,4422.0,3875.0,833.0,1024.0,860.0,188.0,59.0
1000.0,0.0038039999999999997,4847.0,4283.0,947.0,4422.0,3875.0,833.0,1024.0,860.0,188.0,59.0
1000.0,0.003805,4847.0,4284.0,946.0,4421.0,3876.0,833.0,1024.0,860.0,188.0,59.0
1000.0,0.003806,4847.0,4284.0,946.0,4421.0,3876.0,833.0,1024.0,860.0,188.0,59.0
1000.0,0.0038069999999999996,4847.0,4284.0,946.0,4421.0,3876.0,833.0,1024.0,860.0,188.0,59.0
1000.0,0.0038079999999999998,4847.0,4284.0,946.0,4421.0,3876.0,833.0,1024.0,860.0,188.0,59.0
1000.0,0.003809,4847.0,4282.0,948.0,4421.0,3876.0,833.0,1024.0,860.0,188.0,57.0
1000.0,0.00381,4848.0,4281.0,948.0,4421.0,3876.0,833.0,1024.0,860.0,188.0,58.0
1000.0,0.0038109999999999997,4849.0,4281.0,948.0,4420.0,3876.0,833.0,1024.0,860.0,188.0,59.0
1000.0,0.003812,4849.0,4281.0,948.0,4420.0,3876.0,833.0,1024.0,860.0,188.0,59.0
1000.0,0.003813,4849.0,4281.0,948.0,4420.0,3876.0,833.0,1024.0,860.0,188.0,59.0
1000.0,0.0038139999999999997,4848.0,4282.0,948.0,4420.0,3876.0,833.0,1024.0,860.0,188.0,58.0
1000.0,0.003815,4848.0,4282.0,948.0,4420.0,3876.0,833.0,1024.0,860.0,188.0,58.0
1000.0,0.003816,4848.0,4282.0,948.0,4420.0,3876.0,833.0,1024.0,860.0,188.0,58.0
1000.0,0.0038169999999999996,4849.0,4281.0,948.0,4420.0,3876.0,833.0,1024.0,860.0,188.0,59.0
1000.0,0.0038179999999999998,4848.0,4282.0,948.0,4420.0,3875.0,834.0,1024.0,860.0,188.0,57.0
1000.0,0.003819,4849.0,4282.0,947.0,4420.0,3875.0,834.0,1024.0,860.0,188.0,59.0
1000.0,0.0038199999999999996,4849.0,4282.0,947.0,4420.0,3875.0,834.0,1024.0,860.0,188.0,59.0
1000.0,0.0038209999999999997,4849.0,4281.0,948.0,4420.0,3875.0,834.0,1024.0,860.0,188.0,58.0
1000.0,0.003822,4849.0,4281.0,948.0,4421.0,3874.0,834.0,1024.0,860.0,188.0,59.0
1000.0,0.003823,4849.0,4281.0,948.0,4421.0,3874.0,834.0,1024.0,860.0,188.0,59.0
1000.0,0.0038239999999999997,4849.0,4281.0,948.0,4420.0,3875.0,834.0,1024.0,860.0,188.0,58.0
1000.0,0.003825,4849.0,4281.0,948.0,4420.0,3875.0,834.0,1024.0,860.0,188.0,58.0
1000.0,0.003826,4849.0,4281.0,948.0,4420.0,3875.0,834.0,1024.0,860.0,188.0,58.0
1000.0,0.0038269999999999997,4849.0,4281.0,948.0,4421.0,3874.0,834.0,1024.0,860.0,188.0,59.0
1000.0,0.003828,4849.0,4281.0,948.0,4421.0,3874.0,834.0,1024.0,860.0,188.0,59.0
1000.0,0.003829,4848.0,4282.0,948.0,4421.0,3875.0,833.0,1024.0,860.0,188.0,59.0
1000.0,0.0038299999999999996,4849.0,4281.0,948.0,4421.0,3875.0,833.0,1024.0,860.0,188.0,60.0
1000.0,0.0038309999999999998,4849.0,4281.0,948.0,4421.0,3876.0,832.0,1024.0,860.0,188.0,61.0
1000.0,0.003832,4849.0,4282.0,947.0,4422.0,3875.0,832.0,1024.0,859.0,189.0,62.0
1000.0,0.003833,4849.0,4282.0,947.0,4422.0,3875.0,832.0,1024.0,859.0,189.0,62.0
1000.0,0.0038339999999999997,4850.0,4280.0,948.0,4422.0,3875.0,832.0,1024.0,859.0,189.0,62.0
1000.0,0.003835,4850.0,4280.0,948.0,4422.0,3875.0,832.0,1024.0,859.0,189.0,62.0
1000.0,0.003836,4851.0,4279.0,948.0,4422.0,3875.0,832.0,1024.0,859.0,189.0,63.0
1000.0,0.0038369999999999997,4851.0,4279.0,948.0,4422.0,3875.0,832.0,1024.0,859.0,189.0,63.0
1000.0,0.003838,4851.0,4278.0,949.0,4421.0,3876.0,832.0,1024.0,859.0,189.0,61.0
1000.0,0.003839,4851.0,4278.0,949.0,4421.0,3876.0,832.0,1024.0,859.0,189.0,61.0
1000.0,0.0038399999999999997,4852.0,4277.0,949.0,4421.0,3876.0,832.0,1024.0,859.0,189.0,62.0
1000.0,0.003841,4852.0,4277.0,949.0,4420.0,3877.0,832.0,1023.0,860.0,189.0,60.0
1000.0,0.003842,4852.0,4277.0,949.0,4420.0,3877.0,832.0,1023.0,860.0,189.0,60.0
1000.0,0.0038429999999999996,4851.0,4278.0,949.0,4421.0,3876.0,832.0,1023.0,860.0,189.0,60.0
1000.0,0.0038439999999999998,4851.0,4278.0,949.0,4421.0,3876.0,832.0,1023.0,860.0,189.0,60.0
1000.0,0.003845,4850.0,4279.0,949.0,4421.0,3876.0,832.0,1022.0,861.0,189.0,58.0
1000.0,0.003846,4849.0,4279.0,949.0,4422.0,3876.0,832.0,1021.0,862.0,189.0,56.0
1000.0,0.0038469999999999997,4849.0,4279.0,949.0,4422.0,3876.0,832.0,1021.0,862.0,189.0,56.0
1000.0,0.003848,4849.0,4279.0,949.0,4422.0,3875.0,833.0,1021.0,862.0,189.0,55.0
1000.0,0.003849,4849.0,4279.0,949.0,4422.0,3874.0,834.0,1021.0,862.0,189.0,54.0
1000.0,0.0038499999999999997,4849.0,4279.0,949.0,4422.0,3874.0,834.0,1021.0,862.0,189.0,54.0
1000.0,0.003851,4850.0,4278.0,949.0,4422.0,3874.0,834.0,1021.0,862.0,189.0,55.0
1000.0,0.003852,4851.0,4277.0,949.0,4421.0,3875.0,834.0,1021.0,862.0,189.0,55.0
1000.0,0.0038529999999999997,4851.0,4277.0,949.0,4421.0,3875.0,834.0,1021.0,862.0,189.0,55.0
1000.0,0.003854,4851.0,4277.0,949.0,4420.0,3876.0,834.0,1021.0,862.0,189.0,54.0
1000.0,0.003855,4850.0,4277.0,949.0,4421.0,3876.0,834.0,1021.0,862.0,189.0,53.0
1000.0,0.0038559999999999996,4851.0,4275.0,950.0,4422.0,3875.0,834.0,1021.0,862.0,189.0,54.0
1000.0,0.0038569999999999998,4852.0,4274.0,950.0,4421.0,3875.0,835.0,1021.0,862.0,189.0,53.0
1000.0,0.003858,4851.0,4275.0,950.0,4421.0,3875.0,835.0,1021.0,862.0,189.0,52.0
1000.0,0.003859,4851.0,4274.0,951.0,4421.0,3876.0,835.0,1021.0,861.0,189.0,52.0
1000.0,0.0038599999999999997,4852.0,4273.0,951.0,4421.0,3876.0,835.0,1021.0,861.0,189.0,53.0
1000.0,0.003861,4852.0,4273.0,951.0,4421.0,3876.0,835.0,1021.0,861.0,189.0,53.0
1000.0,0.003862,4852.0,4273.0,951.0,4421.0,3876.0,835.0,1020.0,862.0,189.0,52.0
1000.0,0.0038629999999999997,4852.0,4274.0,950.0,4421.0,3876.0,835.0,1020.0,862.0,189.0,53.0
1000.0,0.003864,4852.0,4274.0,950.0,4421.0,3875.0,836.0,1020.0,862.0,189.0,52.0
1000.0,0.003865,4852.0,4274.0,950.0,4421.0,3875.0,836.0,1020.0,862.0,189.0,52.0
1000.0,0.0038659999999999996,4852.0,4274.0,950.0,4421.0,3875.0,836.0,1020.0,862.0,189.0,52.0
1000.0,0.0038669999999999998,4852.0,4274.0,950.0,4421.0,3875.0,836.0,1020.0,862.0,189.0,52.0
1000.0,0.003868,4852.0,4274.0,950.0,4421.0,3875.0,836.0,1020.0,862.0,189.0,52.0
1000.0,0.0038689999999999996,4852.0,4274.0,950.0,4422.0,3874.0,836.0,1020.0,862.0,189.0,53.0
1000.0,0.0038699999999999997,4853.0,4273.0,950.0,4422.0,3874.0,836.0,1020.0,862.0,189.0,54.0
1000.0,0.003871,4853.0,4273.0,950.0,4423.0,3873.0,836.0,1020.0,862.0,189.0,55.0
1000.0,0.003872,4853.0,4273.0,950.0,4423.0,3873.0,836.0,1020.0,862.0,189.0,55.0
1000.0,0.0038729999999999997,4852.0,4274.0,950.0,4422.0,3875.0,835.0,1020.0,862.0,189.0,54.0
1000.0,0.003874,4852.0,4274.0,950.0,4422.0,3875.0,835.0,1020.0,862.0,189.0,54.0
1000.0,0.003875,4852.0,4274.0,950.0,4422.0,3875.0,835.0,1020.0,862.0,189.0,54.0
1000.0,0.0038759999999999997,4852.0,4274.0,950.0,4423.0,3874.0,835.0,1020.0,862.0,189.0,55.0
1000.0,0.003877,4852.0,4274.0,950.0,4423.0,3874.0,835.0,1020.0,862.0,189.0,55.0
1000.0,0.003878,4852.0,4275.0,949.0,4423.0,3874.0,835.0,1020.0,862.0,189.0,56.0
1000.0,0.0038789999999999996,4852.0,4275.0,949.0,4422.0,3875.0,835.0,1020.0,862.0,189.0,55.0
1000.0,0.0038799999999999998,4852.0,4275.0,949.0,4422.0,3875.0,835.0,1020.0,862.0,189.0,55.0
1000.0,0.003881,4852.0,4276.0,948.0,4422.0,3875.0,835.0,1020.0,862.0,189.0,56.0
1000.0,0.003882,4852.0,4276.0,948.0,4422.0,3875.0,835.0,1020.0,862.0,189.0,56.0
1000.0,0.0038829999999999997,4852.0,4276.0,948.0,4423.0,3874.0,835.0,1020.0,862.0,189.0,57.0
1000.0,0.003884,4852.0,4277.0,947.0,4423.0,3874.0,835.0,1020.0,862.0,189.0,58.0
1000.0,0.003885,4852.0,4277.0,947.0,4424.0,3873.0,835.0,1020.0,862.0,189.0,59.0
1000.0,0.0038859999999999997,4853.0,4277.0,946.0,4424.0,3873.0,835.0,1020.0,862.0,189.0,61.0
1000.0,0.003887,4853.0,4277.0,946.0,4424.0,3873.0,835.0,1020.0,862.0,189.0,61.0
1000.0,0.003888,4853.0,4277.0,946.0,4424.0,3873.0,835.0,1020.0,862.0,189.0,61.0
1000.0,0.0038889999999999997,4853.0,4277.0,946.0,4424.0,3873.0,835.0,1020.0,862.0,189.0,61.0
1000.0,0.00389,4853.0,4277.0,946.0,4422.0,3875.0,835.0,1020.0,862.0,189.0,59.0
1000.0,0.003891,4854.0,4277.0,946.0,4421.0,3875.0,835.0,1020.0,862.0,189.0,60.0
1000.0,0.0038919999999999996,4854.0,4278.0,945.0,4421.0,3875.0,835.0,1020.0,862.0,189.0,61.0
1000.0,0.0038929999999999998,4854.0,4278.0,945.0,4422.0,3875.0,835.0,1019.0,862.0,189.0,62.0
1000.0,0.003894,4854.0,4278.0,945.0,4422.0,3875.0,835.0,1019.0,862.0,189.0,62.0
1000.0,0.003895,4854.0,4278.0,945.0,4422.0,3875.0,835.0,1019.0,862.0,189.0,62.0
1000.0,0.0038959999999999997,4853.0,4279.0,945.0,4423.0,3874.0,835.0,1019.0,862.0,189.0,62.0
1000.0,0.003897,4854.0,4278.0,945.0,4423.0,3874.0,835.0,1019.0,862.0,189.0,63.0
1000.0,0.003898,4855.0,4277.0,945.0,4423.0,3874.0,835.0,1019.0,862.0,189.0,64.0
1000.0,0.0038989999999999997,4855.0,4277.0,945.0,4421.0,3876.0,835.0,1019.0,862.0,189.0,62.0
1000.0,0.0039,4855.0,4277.0,945.0,4421.0,3876.0,835.0,1019.0,862.0,189.0,62.0
1000.0,0.003901,4855.0,4277.0,945.0,4421.0,3875.0,836.0,1019.0,862.0,189.0,61.0
1000.0,0.0039019999999999997,4856.0,4277.0,945.0,4419.0,3876.0,836.0,1019.0,862.0,189.0,61.0
1000.0,0.003903,4855.0,4278.0,945.0,4419.0,3876.0,836.0,1019.0,862.0,189.0,60.0
1000.0,0.003904,4855.0,4278.0,945.0,4418.0,3877.0,836.0,1019.0,862.0,189.0,59.0
1000.0,0.0039049999999999996,4855.0,4278.0,945.0,4418.0,3877.0,836.0,1019.0,862.0,189.0,59.0
1000.0,0.0039059999999999997,4855.0,4278.0,945.0,4417.0,3878.0,836.0,1019.0,862.0,189.0,58.0
1000.0,0.003907,4855.0,4278.0,945.0,4416.0,3879.0,836.0,1019.0,862.0,189.0,57.0
1000.0,0.003908,4856.0,4277.0,945.0,4416.0,3879.0,836.0,1019.0,862.0,189.0,58.0
1000.0,0.003909,4857.0,4276.0,945.0,4416.0,3878.0,837.0,1019.0,862.0,189.0,58.0
1000.0,0.003909999999999999,4857.0,4276.0,945.0,4416.0,3878.0,837.0,1019.0,862.0,189.0,58.0
1000.0,0.0039109999999999995,4857.0,4276.0,945.0,4416.0,3878.0,837.0,1019.0,862.0,189.0,58.0
1000.0,0.003912,4857.0,4276.0,945.0,4416.0,3878.0,837.0,1019.0,862.0,189.0,58.0
1000.0,0.003913,4857.0,4276.0,945.0,4416.0,3878.0,837.0,1019.0,862.0,189.0,58.0
1000.0,0.003914,4856.0,4277.0,945.0,4417.0,3877.0,837.0,1019.0,862.0,189.0,58.0
1000.0,0.003915,4857.0,4276.0,945.0,4417.0,3877.0,837.0,1019.0,862.0,189.0,59.0
1000.0,0.003916,4859.0,4274.0,945.0,4417.0,3877.0,837.0,1019.0,862.0,189.0,61.0
1000.0,0.0039169999999999995,4859.0,4274.0,945.0,4417.0,3877.0,837.0,1019.0,862.0,189.0,61.0
1000.0,0.003918,4859.0,4274.0,945.0,4417.0,3877.0,837.0,1019.0,862.0,189.0,61.0
1000.0,0.003919,4860.0,4274.0,945.0,4415.0,3878.0,837.0,1019.0,862.0,189.0,61.0
1000.0,0.00392,4860.0,4274.0,945.0,4414.0,3879.0,837.0,1019.0,862.0,189.0,60.0
1000.0,0.003921,4860.0,4274.0,945.0,4414.0,3879.0,837.0,1019.0,862.0,189.0,60.0
1000.0,0.003922,4860.0,4274.0,945.0,4414.0,3879.0,837.0,1019.0,862.0,189.0,60.0
1000.0,0.003922999999999999,4860.0,4274.0,945.0,4414.0,3879.0,837.0,1019.0,862.0,189.0,60.0
1000.0,0.0039239999999999995,4860.0,4275.0,945.0,4414.0,3878.0,837.0,1019.0,862.0,189.0,61.0
1000.0,0.003925,4861.0,4274.0,945.0,4414.0,3878.0,837.0,1019.0,862.0,189.0,62.0
1000.0,0.003926,4860.0,4275.0,945.0,4414.0,3878.0,837.0,1019.0,862.0,189.0,61.0
1000.0,0.003927,4859.0,4275.0,945.0,4415.0,3878.0,837.0,1019.0,862.0,189.0,60.0
1000.0,0.003928,4859.0,4275.0,945.0,4415.0,3878.0,837.0,1019.0,862.0,189.0,60.0
1000.0,0.003929,4859.0,4275.0,945.0,4415.0,3878.0,837.0,1018.0,863.0,189.0,59.0
1000.0,0.0039299999999999995,4859.0,4275.0,945.0,4415.0,3877.0,838.0,1018.0,863.0,189.0,58.0
1000.0,0.003931,4859.0,4275.0,945.0,4415.0,3877.0,838.0,1018.0,863.0,189.0,58.0
1000.0,0.003932,4859.0,4275.0,945.0,4414.0,3878.0,838.0,1018.0,863.0,189.0,57.0
1000.0,0.003933,4857.0,4276.0,945.0,4415.0,3878.0,838.0,1018.0,863.0,189.0,55.0
1000.0,0.003934,4857.0,4275.0,945.0,4415.0,3879.0,838.0,1018.0,863.0,189.0,54.0
1000.0,0.003935,4857.0,4273.0,946.0,4415.0,3880.0,838.0,1018.0,863.0,189.0,52.0
1000.0,0.003935999999999999,4857.0,4273.0,946.0,4415.0,3880.0,838.0,1018.0,863.0,189.0,52.0
1000.0,0.0039369999999999995,4857.0,4273.0,946.0,4415.0,3880.0,838.0,1018.0,863.0,189.0,52.0
1000.0,0.003938,4857.0,4273.0,945.0,4414.0,3882.0,838.0,1018.0,863.0,189.0,51.0
1000.0,0.003939,4858.0,4272.0,945.0,4413.0,3884.0,837.0,1018.0,863.0,189.0,52.0
1000.0,0.00394,4858.0,4272.0,945.0,4413.0,3884.0,837.0,1018.0,863.0,189.0,52.0
1000.0,0.003941,4858.0,4272.0,945.0,4413.0,3883.0,838.0,1017.0,864.0,189.0,50.0
1000.0,0.003942,4859.0,4271.0,944.0,4413.0,3883.0,839.0,1017.0,864.0,189.0,50.0
1000.0,0.0039429999999999995,4859.0,4271.0,944.0,4412.0,3884.0,839.0,1016.0,865.0,189.0,48.0
1000.0,0.003944,4859.0,4271.0,944.0,4412.0,3884.0,839.0,1016.0,865.0,189.0,48.0
1000.0,0.003945,4860.0,4270.0,944.0,4412.0,3884.0,839.0,1016.0,865.0,189.0,49.0
1000.0,0.003946,4860.0,4270.0,944.0,4412.0,3883.0,840.0,1016.0,865.0,189.0,48.0
1000.0,0.003947,4860.0,4270.0,944.0,4412.0,3883.0,840.0,1016.0,865.0,189.0,48.0
1000.0,0.003948,4859.0,4271.0,944.0,4412.0,3883.0,840.0,1016.0,865.0,189.0,47.0
1000.0,0.003949,4859.0,4271.0,944.0,4412.0,3884.0,839.0,1016.0,865.0,189.0,48.0
1000.0,0.0039499999999999995,4859.0,4271.0,944.0,4413.0,3883.0,839.0,1016.0,865.0,189.0,49.0
1000.0,0.003951,4859.0,4271.0,944.0,4413.0,3883.0,839.0,1017.0,864.0,189.0,50.0
1000.0,0.003952,4859.0,4271.0,944.0,4413.0,3883.0,839.0,1017.0,864.0,189.0,50.0
1000.0,0.003953,4859.0,4271.0,944.0,4413.0,3883.0,839.0,1017.0,864.0,189.0,50.0
1000.0,0.003954,4859.0,4271.0,944.0,4413.0,3883.0,839.0,1017.0,864.0,189.0,50.0
1000.0,0.003955,4859.0,4271.0,944.0,4413.0,3883.0,839.0,1016.0,865.0,189.0,49.0
1000.0,0.0039559999999999994,4859.0,4271.0,944.0,4413.0,3883.0,839.0,1016.0,865.0,189.0,49.0
1000.0,0.003957,4859.0,4271.0,944.0,4413.0,3883.0,839.0,1016.0,865.0,189.0,49.0
1000.0,0.003958,4859.0,4272.0,943.0,4413.0,3883.0,839.0,1016.0,865.0,189.0,50.0
1000.0,0.003959,4858.0,4273.0,943.0,4413.0,3883.0,839.0,1016.0,865.0,189.0,49.0
1000.0,0.00396,4858.0,4273.0,943.0,4413.0,3883.0,839.0,1016.0,865.0,189.0,49.0
1000.0,0.003961,4858.0,4273.0,943.0,4413.0,3883.0,839.0,1016.0,865.0,189.0,49.0
1000.0,0.003962,4859.0,4272.0,943.0,4413.0,3883.0,839.0,1016.0,865.0,189.0,50.0
1000.0,0.0039629999999999995,4859.0,4272.0,943.0,4413.0,3883.0,839.0,1016.0,865.0,189.0,50.0
1000.0,0.003964,4859.0,4272.0,943.0,4413.0,3883.0,839.0,1015.0,866.0,189.0,49.0
1000.0,0.003965,4859.0,4272.0,943.0,4413.0,3883.0,839.0,1015.0,866.0,189.0,49.0
1000.0,0.003966,4859.0,4272.0,943.0,4413.0,3883.0,839.0,1015.0,866.0,189.0,49.0
1000.0,0.003967,4859.0,4272.0,943.0,4413.0,3884.0,838.0,1015.0,866.0,189.0,50.0
1000.0,0.003968,4859.0,4272.0,943.0,4413.0,3885.0,837.0,1015.0,866.0,189.0,51.0
1000.0,0.0039689999999999994,4859.0,4272.0,943.0,4413.0,3885.0,837.0,1015.0,866.0,189.0,51.0
1000.0,0.00397,4858.0,4273.0,943.0,4413.0,3885.0,837.0,1015.0,866.0,189.0,50.0
1000.0,0.003971,4858.0,4273.0,943.0,4413.0,3885.0,837.0,1015.0,866.0,189.0,50.0
1000.0,0.003972,4858.0,4273.0,943.0,4413.0,3885.0,837.0,1015.0,866.0,189.0,50.0
1000.0,0.003973,4859.0,4272.0,943.0,4413.0,3885.0,837.0,1015.0,866.0,189.0,51.0
1000.0,0.003974,4859.0,4272.0,943.0,4414.0,3884.0,837.0,1015.0,866.0,189.0,52.0
1000.0,0.003975,4859.0,4272.0,943.0,4414.0,3884.0,837.0,1015.0,866.0,189.0,52.0
1000.0,0.0039759999999999995,4859.0,4272.0,943.0,4414.0,3884.0,837.0,1015.0,866.0,189.0,52.0
1000.0,0.003977,4857.0,4274.0,943.0,4414.0,3884.0,837.0,1015.0,866.0,189.0,50.0
1000.0,0.003978,4856.0,4275.0,943.0,4414.0,3884.0,837.0,1015.0,866.0,189.0,49.0
